Date,Close
12/28/2020,"221,229,996"
12/29/2020,"221,996,674"
12/30/2020,"231,593,338"
12/31/2020,"235,223,328"
1/4/2021,"243,256,668"
1/5/2021,"245,036,667"
1/6/2021,"251,993,332"
1/7/2021,"272,013,336"
1/8/2021,"293,339,996"
1/11/2021,"270,396,667"
1/12/2021,"283,146,667"
1/13/2021,"284,803,345"
1/14/2021,"281,666,656"
1/15/2021,"275,386,658"
1/19/2021,"281,516,663"
1/20/2021,"283,483,337"
1/21/2021,"281,663,330"
1/22/2021,"282,213,318"
1/25/2021,"293,600,006"
1/26/2021,"294,363,342"
1/27/2021,"288,053,345"
1/28/2021,"278,476,654"
1/29/2021,"264,510,010"
2/1/2021,"279,936,676"
2/2/2021,"290,929,993"
2/3/2021,"284,896,667"
2/4/2021,"283,329,987"
2/5/2021,"284,076,660"
2/8/2021,"287,806,671"
2/9/2021,"283,153,320"
2/10/2021,"268,273,346"
2/11/2021,"270,553,345"
2/12/2021,"272,040,009"
2/16/2021,"265,406,677"
2/17/2021,"266,049,988"
2/18/2021,"262,459,991"
2/19/2021,"260,433,319"
2/22/2021,"238,166,672"
2/23/2021,"232,946,671"
2/24/2021,"247,339,996"
2/25/2021,"227,406,662"
2/26/2021,"225,166,672"
3/1/2021,"239,476,669"
3/2/2021,"228,813,339"
3/3/2021,"217,733,337"
3/4/2021,"207,146,667"
3/5/2021,"199,316,666"
3/8/2021,"187,666,672"
3/9/2021,"224,526,672"
3/10/2021,"222,686,661"
3/11/2021,"233,199,997"
3/12/2021,"231,243,332"
3/15/2021,"235,979,996"
3/16/2021,"225,626,663"
3/17/2021,"233,936,661"
3/18/2021,"217,720,001"
3/19/2021,"218,289,993"
3/22/2021,"223,333,328"
3/23/2021,"220,720,001"
3/24/2021,"210,089,996"
3/25/2021,"213,463,333"
3/26/2021,"206,236,664"
3/29/2021,"203,763,336"
3/30/2021,"211,873,337"
3/31/2021,"222,643,326"
4/1/2021,"220,583,328"
4/5/2021,"230,350,006"
4/6/2021,"230,539,993"
4/7/2021,"223,656,662"
4/8/2021,"227,933,334"
4/9/2021,"225,673,340"
4/12/2021,"233,993,332"
4/13/2021,"254,106,674"
4/14/2021,"244,076,660"
4/15/2021,"246,283,340"
4/16/2021,"246,593,338"
4/19/2021,"238,210,007"
4/20/2021,"239,663,330"
4/21/2021,"248,039,993"
4/22/2021,"239,896,667"
4/23/2021,"243,133,331"
4/26/2021,"246,066,666"
4/27/2021,"234,913,330"
4/28/2021,"231,466,660"
4/29/2021,"225,666,672"
4/30/2021,"236,479,996"
5/3/2021,"228,300,003"
5/4/2021,"224,533,340"
5/5/2021,"223,646,667"
5/6/2021,"221,179,993"
5/7/2021,"224,123,337"
5/10/2021,"209,679,993"
5/11/2021,"205,733,337"
5/12/2021,"196,630,005"
5/13/2021,"190,563,339"
5/14/2021,"196,580,002"
5/17/2021,"192,276,672"
5/18/2021,"192,623,337"
5/19/2021,"187,820,007"
5/20/2021,"195,593,338"
5/21/2021,"193,626,663"
5/24/2021,"202,146,667"
5/25/2021,"201,563,339"
5/26/2021,"206,376,663"
5/27/2021,"210,283,340"
5/28/2021,"208,406,662"
6/1/2021,"207,966,660"
6/2/2021,"201,706,665"
6/3/2021,"190,946,671"
6/4/2021,"199,683,334"
6/7/2021,"201,710,007"
6/8/2021,"201,196,671"
6/9/2021,"199,593,338"
6/10/2021,"203,373,337"
6/11/2021,"203,296,661"
6/14/2021,"205,896,667"
6/15/2021,"199,786,667"
6/16/2021,"201,623,337"
6/17/2021,"205,533,340"
6/18/2021,"207,770,004"
6/21/2021,"206,943,329"
6/22/2021,"207,903,336"
6/23/2021,"218,856,674"
6/24/2021,"226,606,674"
6/25/2021,"223,956,665"
6/28/2021,"229,573,334"
6/29/2021,"226,919,998"
6/30/2021,"226,566,666"
7/1/2021,"225,973,328"
7/2/2021,"226,300,003"
7/6/2021,"219,860,001"
7/7/2021,"214,883,331"
7/8/2021,"217,603,333"
7/9/2021,"218,983,337"
7/12/2021,"228,566,666"
7/13/2021,"222,846,664"
7/14/2021,"217,793,335"
7/15/2021,"216,866,669"
7/16/2021,"214,740,005"
7/19/2021,"215,406,662"
7/20/2021,"220,166,672"
7/21/2021,"218,429,993"
7/22/2021,"216,419,998"
7/23/2021,"214,460,007"
7/26/2021,"219,206,665"
7/27/2021,"214,926,666"
7/28/2021,"215,660,004"
7/29/2021,"225,783,340"
7/30/2021,"229,066,666"
8/2/2021,"236,556,671"
8/3/2021,"236,580,002"
8/4/2021,"236,973,328"
8/5/2021,"238,210,007"
8/6/2021,"233,033,340"
8/9/2021,"237,919,998"
8/10/2021,"236,663,330"
8/11/2021,"235,940,002"
8/12/2021,"240,750,000"
8/13/2021,"239,056,671"
8/16/2021,"228,723,328"
8/17/2021,"221,903,336"
8/18/2021,"229,663,330"
8/19/2021,"224,490,005"
8/20/2021,"226,753,326"
8/23/2021,"235,433,334"
8/24/2021,"236,163,330"
8/25/2021,"237,066,666"
8/26/2021,"233,720,001"
8/27/2021,"237,306,671"
8/30/2021,"243,636,673"
8/31/2021,"245,240,005"
9/1/2021,"244,696,671"
9/2/2021,"244,130,005"
9/3/2021,"244,523,331"
9/7/2021,"250,973,328"
9/8/2021,"251,289,993"
9/9/2021,"251,619,995"
9/10/2021,"245,423,340"
9/13/2021,"247,666,672"
9/14/2021,"248,163,330"
9/15/2021,"251,943,329"
9/16/2021,"252,330,002"
9/17/2021,"253,163,330"
9/20/2021,"243,389,999"
9/21/2021,"246,460,007"
9/22/2021,"250,646,667"
9/23/2021,"251,213,333"
9/24/2021,"258,130,005"
9/27/2021,"263,786,682"
9/28/2021,"259,186,676"
9/29/2021,"260,436,676"
9/30/2021,"258,493,347"
10/1/2021,"258,406,677"
10/4/2021,"260,510,010"
10/5/2021,"260,196,655"
10/6/2021,"260,916,656"
10/7/2021,"264,536,682"
10/8/2021,"261,829,987"
10/11/2021,"263,980,011"
10/12/2021,"268,573,334"
10/13/2021,"270,359,985"
10/14/2021,"272,773,346"
10/15/2021,"281,010,010"
10/18/2021,"290,036,682"
10/19/2021,"288,089,996"
10/20/2021,"288,600,006"
10/21/2021,"298,000,000"
10/22/2021,"303,226,654"
10/25/2021,"341,619,995"
10/26/2021,"339,476,654"
10/27/2021,"345,953,339"
10/28/2021,"359,013,336"
10/29/2021,"371,333,344"
11/1/2021,"402,863,342"
11/2/2021,"390,666,656"
11/3/2021,"404,619,995"
11/4/2021,"409,970,001"
11/5/2021,"407,363,342"
11/8/2021,"387,646,667"
11/9/2021,"341,166,656"
11/10/2021,"355,983,337"
11/11/2021,"354,503,326"
11/12/2021,"344,473,328"
11/15/2021,"337,796,661"
11/16/2021,"351,576,660"
11/17/2021,"363,003,326"
11/18/2021,"365,459,991"
11/19/2021,"379,019,989"
11/22/2021,"385,623,322"
11/23/2021,"369,676,666"
11/24/2021,"372,000,000"
11/26/2021,"360,640,015"
11/29/2021,"378,996,674"
11/30/2021,"381,586,670"
12/1/2021,"365,000,000"
12/2/2021,"361,533,325"
12/3/2021,"338,323,334"
12/6/2021,"336,336,670"
12/7/2021,"350,583,344"
12/8/2021,"356,320,007"
12/9/2021,"334,600,006"
12/10/2021,"339,010,010"
12/13/2021,"322,136,658"
12/14/2021,"319,503,326"
12/15/2021,"325,329,987"
12/16/2021,"308,973,328"
12/17/2021,"310,856,659"
12/20/2021,"299,980,011"
12/21/2021,"312,843,323"
12/22/2021,"336,290,009"
12/23/2021,"355,666,656"
12/27/2021,"364,646,667"
12/28/2021,"362,823,334"
12/29/2021,"362,063,324"
12/30/2021,"356,779,999"
12/31/2021,"352,260,010"
1/3/2022,"399,926,666"
1/4/2022,"383,196,655"
1/5/2022,"362,706,665"
1/6/2022,"354,899,994"
1/7/2022,"342,320,007"
1/10/2022,"352,706,665"
1/11/2022,"354,799,988"
1/12/2022,"368,739,990"
1/13/2022,"343,853,333"
1/14/2022,"349,869,995"
